docId,document title,publication year,sentiment score,relative mean score
DX1901056564,RIDDLE TOURNAMENT,"1882",-0.0632,-0.9846
CC1903255755,RECREATION CORNER,"1869",-0.0645,-0.9871
DX1901177138,ENIGMA,"1871",-0.0667,-0.9912
DX1901509071,OUR LITTLE FOLKS' OWN PUZZLES,"1887",-0.0667,-0.9912
DX1901532101,SIX PRIZE PUZZLES,"1888",-0.0667,-0.9912
DX1901723539,BIBLE ENIGMAS AND ACROSTICS,"1895",-0.0714,-1.0003
BWMMYW763609337,Puzzies Riddles &c,"1877",-0.0714,-1.0003
PASUBZ158847245,The Riddler,"1887",-0.0769,-1.0107
DX1902009526,DOUBLE ACROSTIC,"1872",-0.0769,-1.0107
DX1901511620,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.0769,-1.0107
DX1901724518,BIBLICAL CHARADE AND DOUBLE ACROSTIC,"1898",-0.0769,-1.0107
DX1901793604,"ENIGMAS, CHARADES, &c.","1866",-0.0769,-1.0107
OMIMAP399145748,Enigmatical and Amusing Exercises,"1863",-0.0789,-1.0146
XWJUWZ144374051,Enigmatical and Amusing Exercises,"1863",-0.08,-1.0166
DX1901509401,OUR LITTLE FOLKS' OWN PUZZLES,"1894",-0.0833,-1.023
NPVDKT582199357,The Riddler,"1886",-0.0833,-1.023
DX1901118270,Crackers for the Ingenious,"1875",-0.087,-1.0299
DX1901517148,OUR LITTLE FOLKS' OWN PUZZLES,"1895",-0.0909,-1.0374
DX1901147196,PUZZLE COMPETITION,"1889",-0.0909,-1.0374
CC1903255568,OUR RECREATION CORNER,"1868",-0.0909,-1.0374
DX1901109450,Crackers For the Ingenious,"1878",-0.0909,-1.0374
DX1901589181,Our friend J. WILKINSON to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.0928,-1.041
DX1901967150,OUR PUZZLES,"1898",-0.1,-1.0547
CC1903267996,RECREATION COLUMN,"1871",-0.1034,-1.0613
COAITK322103436,The Riddler,"1887",-0.1034,-1.0613
DX1901518453,OUR LITTLE FOLKS' OWN PUZZLES,"1900",-0.1111,-1.0759
DX1901679346,Our Prize Department,"1872",-0.1111,-1.0759
DX1901123144,Crackers for the Ingenious,"1872",-0.1111,-1.0759
CC1903068876,Missionary Enigma,"1868",-0.1111,-1.0759
DX1901508701,OUR LITTLE FOLKS' OWN PUZZLES,"1887",-0.1111,-1.0759
DX1901057558,RIDDLE TOURNAMENT,"1883",-0.1121,-1.0778
DX1901678355,Our Puzzle Department,"1870",-0.1132,-1.0799
GKWMIZ198385591,The Riddler,"1887",-0.1163,-1.0858
DX1901591238,Our friend WAL KIMPTON to-day takes the lead in the RIDDLE TOURNAMENT,"1879",-0.12,-1.0929
DX1901590154,Our friend T. L. HEMERY to-day takes the lead in the RIDDLE TOURNAMENT,"1878",-0.1204,-1.0936
FAVQPG808675255,The Riddler,"1886",-0.1231,-1.0987
DX1901499626,"ENIGMAS, CHARADES, ETC.","1868",-0.125,-1.1024
DX1902136455,CHARADE,"1846",-0.125,-1.1024
DX1901525487,AMUSING,"1870",-0.125,-1.1024
DX1901499427,"ENIGMAS, CHARADES, ETC.","1868",-0.125,-1.1024
DX1901722819,ROYAL SIGHS: A BIBLE ENIGMA,"1892",-0.125,-1.1024
PVNSUU143090677,The Riddler,"1886",-0.125,-1.1024
CC1903702305,Ministerial Riddles,"1881",-0.125,-1.1024
DX1901731414,PUZZLE PAGES,"1868",-0.1277,-1.1075
DX1901122487,Crackers for the Ingenious,"1867",-0.1277,-1.1075
DX1901054831,RIDDLE TOURNAMENT,"1881",-0.1282,-1.1085
DX1901126243,Crackers for the Ingenions,"1874",-0.1304,-1.1128
UGURVU443024040,Enigmatical and Amusing Exercises,"1863",-0.1333,-1.1183
DX1901869506,"ENIGMAS CHARADES, ETC.","1868",-0.1333,-1.1183
CQAMKA478946155,Enigmatical and Amusing Exercises for Leisure Moments,"1864",-0.1333,-1.1183
CC1903259456,RECREATION COLUMN,"1870",-0.1346,-1.1207
DX1901890366,THE RIDDLE-BOX,"1883",-0.1356,-1.1226
WLVNPW166329832,Enigmatical and Amusing Exercises For Leisure Moments,"1864",-0.1389,-1.1289
DX1901053336,PUZZLEDOM. BY MRS. BRODERIP,"1875",-0.1429,-1.1365
CC1903243678,Charade,"1873",-0.1429,-1.1365
DX1901684205,CHARADE,"1842",-0.1429,-1.1365
DX1901723426,BIBLE TEACHING CLASS,"1894",-0.1429,-1.1365
DX1901530474,PUZZLEDOM,"1881",-0.1429,-1.1365
DX1901507699,OUR LITTLE FOLKS'S OWN PUZZLES,"1885",-0.1429,-1.1365
CC1904017434,PUZZLES,"1876",-0.1429,-1.1365
DX1901499415,"ENIGMAS, CHARADES, ETC.","1868",-0.1429,-1.1365
DX1901118905,Crackers for the Ingenious,"1875",-0.1429,-1.1365
DX1901676896,CHARADE,"1844",-0.1429,-1.1365
DX1901124218,Crackers for the Ingenious,"1873",-0.1429,-1.1365
DX1901122674,Crackers for the Ingenious,"1867",-0.1455,-1.1414
DX1901511575,OUR LITTLE FOLK'S OWN PUZZLES,"1888",-0.15,-1.1501
DX1901511920,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.15,-1.1501
DX1901060253,Our friend H. V. BARWELL to-day takes the lead in the RIDDLE TOURNAMENT,"1879",-0.152,-1.1539
IZXRGH189697310,Puzzles Riddles,"1878",-0.1538,-1.1574
PVTIAR077450127,Puzzles Riddles,"1878",-0.1538,-1.1574
UBQQEL484137400,The Puzzler,"1870",-0.1569,-1.1632
DX1901725353,THE RIDDLER.-NO. I.,"1880",-0.1613,-1.1716
DX1901123660,Crackers for the Ingenious,"1873",-0.1667,-1.1819
DX1901149777,SCRIPTURE QUESTIONS,"1892",-0.1667,-1.1819
DX1901511678,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.1667,-1.1819
CC1903068743,Missionary Enigma,"1868",-0.1667,-1.1819
DX1901678278,SCRIPTURE PUZZLES,"1869",-0.1667,-1.1819
VIBRDZ607594290,Puzzles Riddles,"1877",-0.1724,-1.1928
JCQQBC191372518,Puzzles Riddles &c,"1878",-0.1739,-1.1957
DX1901126085,Crackers for the Ingenious,"1874",-0.1739,-1.1957
DX1901724837,HIDDEN TEXT AND BIBLE ENIGMA,"1899",-0.1765,-1.2005
DX1901684227,CHARADE,"1842",-0.1818,-1.2107
DX1901723045,BIBLE ENIGMA,"1893",-0.1818,-1.2107
LTSQEX079484204,The Puzzler,"1871",-0.1892,-1.2248
CVCMDP679831506,Puzzles Riddles &c.,"1878",-0.1923,-1.2307
CC1903259547,RECREATION COLUMN,"1870",-0.1935,-1.2331
DX1901677082,CHARADE,"1844",-0.2,-1.2454
DX1902009490,AMUSING,"1872",-0.2,-1.2454
CC1903079129,Missionary Bible Enigmas,"1893",-0.2,-1.2454
DX1901906608,"ENIGMAS, CHARADES, ETC.","1868",-0.2,-1.2454
DX1901110352,Crackers for the Ingenious,"1879",-0.2,-1.2454
DX1901499565,"ENIGMAS, CHARADES ETC.","1868",-0.2,-1.2454
DX1901589510,Our friend J. S. HICKMAN to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.2,-1.2454
DX1901676954,CHARADE,"1844",-0.2,-1.2454
DX1901883992,RIDDLES,"1900",-0.2,-1.2454
DX1901684150,CHARADE,"1842",-0.2,-1.2454
VSDSIY576470414,Enigmatical and Amusing Exercises,"1863",-0.2037,-1.2525
ZOMXZL460320620,Enigmatical and Amusing Exercises,"1863",-0.2059,-1.2566
DMVSGY069248657,Enigmatical and Amusing Exercises,"1864",-0.2083,-1.2613
DX1901054543,Our friend SHAMROCK to-day takes the lead in the RIDDLE TOURNAMENT,"1880",-0.2088,-1.2622
DX1901590311,Our friend J. MYERS to-day takes the lead in the RIDDLE TOURNAMENT,"1878",-0.2105,-1.2655
DX1901869472,"ENIGMAS, CHARADES, ETC.","1868",-0.2143,-1.2726
CSHLJO399114452,Puzzles Riddles,"1877",-0.2143,-1.2726
AELCAN786009702,Puzzle Tournament,"1885",-0.2188,-1.2812
DX1901105464,UNCLE F. S. RIDDLE,"1876",-0.2222,-1.2878
MCNXRB323815270,Puzzles Riddles,"1878",-0.2222,-1.2878
CC1903068724,Enigma No. 3,"1868",-0.2222,-1.2878
DQKLHG540914439,Puzzies Riddles,"1877",-0.2222,-1.2878
DX1901496685,NUTS TO CRACK,"1870",-0.2222,-1.2878
DX1901505606,OUR LITTLE FOLKS' OWN PUZZLES,"1882",-0.2258,-1.2946
EZUBGQ857019461,The Puzzler,"1870",-0.2273,-1.2974
ZEBHEU249371587,Puzzies Riddles,"1878",-0.2308,-1.3041
DX1901781383,THE RIDDLE-BOX,"1878",-0.2407,-1.3231
WSLVHN558499330,Enigmatical and Amusing Exercises,"1864",-0.2414,-1.3243
DX1901053739,Our friend NOM DE PLUME to-day takes the lead in the RIDDLE TOURNAMENT,"1880",-0.2424,-1.3263
DX1901243218,NEW CHARADE,"1804",-0.25,-1.3407
DX1902136367,CHARADE,"1846",-0.25,-1.3407
DX1901531385,NUTS TO CRACK,"1886",-0.25,-1.3407
DX1901676811,CHARADE,"1844",-0.25,-1.3407
DX1901684038,CHARADE,"1842",-0.25,-1.3407
DX1901176930,SCRIPTURE ENIGMA,"1870",-0.25,-1.3407
DX1901684018,CHARADE,"1842",-0.25,-1.3407
CC1904017671,PUZZLES,"1877",-0.25,-1.3407
DNOLMV168911911,Enigmatical and Amusing Exercises,"1864",-0.2564,-1.353
DX1901589528,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.2609,-1.3615
DX1901106224,Crackers for the Ingenious,"1877",-0.2632,-1.3658
DX1901499753,"ENIGMAS, CHARADES, ETC.","1868",-0.2632,-1.3658
DX1901511881,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.2667,-1.3725
DX1901499826,"ENIGMAS, CHARADES, ETC","1869",-0.2667,-1.3725
DX1901722955,A BIBLE ENIGMA,"1893",-0.2667,-1.3725
DX1901245106,ENIGMA,"1811",-0.2703,-1.3794
WLQJLU178913400,Puzzles Riddles &c.,"1877",-0.2727,-1.3841
DX1901677184,CHARADES,"1843",-0.2727,-1.3841
DX1901511777,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.2727,-1.3841
DX1901508787,OUR LITTLE FOLKS' OWN PUZZLES,"1887",-0.2727,-1.3841
ANWWYU173036930,Puzzles Riddles,"1879",-0.2778,-1.3937
DX1901125034,Crackers for the Ingenious,"1868",-0.2857,-1.4088
JDNNHD541523403,Multiple Puzzle?Game Items,"1863",-0.2857,-1.4088
CC1903259727,RECREATION COLUMN,"1870",-0.2857,-1.4088
DX1901528399,PUZZLEDOM,"1883",-0.2941,-1.4248
CC1903069122,Missionary Enigmas,"1870",-0.3,-1.4361
DX1901525776,Answers to Riddles and Charades,"1866",-0.3,-1.4361
DX1901589711,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.3056,-1.4467
DX1901499692,"ENIGMAS, CHARADES, ETC.","1868",-0.3077,-1.4507
DX1901109836,Crackers for the Ingenious,"1878",-0.3077,-1.4507
TYJSBM385195794,The Riddler,"1887",-0.3103,-1.4558
IPOONK901449317,Puzzles Riddles,"1878",-0.3125,-1.4599
DX1901507734,OUR LITTLE FOLKS' OWN PUZZLES,"1885",-0.3158,-1.4662
JSLLDC580902875,Enigmatical and Amusing Exercises,"1864",-0.3235,-1.4809
DX1901679200,Our Puzzle Department,"1872",-0.3333,-1.4996
DX1901531012,NUTS TO CRACK,"1885",-0.3333,-1.4996
CC1903079226,Missionary Bible Enigmas,"1893",-0.3333,-1.4996
DX1901677565,RIDDLE,"1845",-0.3333,-1.4996
DX1901677144,CHARADE,"1843",-0.3333,-1.4996
CC1903079251,Missionary Bible Enigmas,"1894",-0.3333,-1.4996
JQFSWO671823548,Puzzles,"1878",-0.3333,-1.4996
QZDPLQ911910240,Enigmatical and Amusing Exercises for Leisure Moments,"1864",-0.3333,-1.4996
DX1901656442,SCRIPTURE ENIGMA.-DOUBLE ACROSTIC,"1865",-0.3333,-1.4996
CC1903079058,Missionary Bible Enigma,"1893",-0.3333,-1.4996
DX1901106405,Trackers for the Ingenious,"1877",-0.3333,-1.4996
CC1903115266,Missionary Bible Enigmas,"1894",-0.3333,-1.4996
CC1903490496,PUNCH ALMANAC FOR 1876,"1876",-0.3333,-1.4996
AJLQYD269433042,Puzzles Riddles,"1879",-0.3478,-1.5272
DX1901123069,Crackers for the Ingenious,"1871",-0.3571,-1.545
DX1901589400,Our friend J. MYERS to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.3605,-1.5513
DX1901124103,Crackers for the Ingenious,"1873",-0.3611,-1.5526
DX1902011757,"Answers to Riddles, Enigma, &c., In November Number","1865",-0.3636,-1.5574
DX1901511729,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.3636,-1.5574
DX1901111029,Crackers for the Ingenious,"1879",-0.3636,-1.5574
KVVGEF185461675,Puzzles Riddles,"1879",-0.3636,-1.5574
DX1901523464,"Answers to Riddles, &c., In June Number of the LADIES' TREASURY, 1864","1864",-0.375,-1.5791
DX1901512331,OUR LITTLE FOLKS'S OWN PUZZLES,"1889",-0.375,-1.5791
CC1903069066,Missionary Enigma,"1870",-0.375,-1.5791
DX1901060322,Our friend T. W. KITCHNER to-day takes the lead in the RIDDLE TOURNAMENT,"1879",-0.3821,-1.5926
DX1901782413,THE RIDDLE-BOX,"1884",-0.3913,-1.6101
DX1901226893,TWENTY-ONE NUTS CRACKED,"1881",-0.3939,-1.6152
GPNKRZ771084855,Puzzles Riddles,"1879",-0.4,-1.6267
DX1901226293,ENIGMA I,"1894",-0.4,-1.6267
DX1901678982,Evening Merry-Makings,"1867",-0.4,-1.6267
DX1901677637,CHARADE,"1845",-0.4,-1.6267
DX1901869495,"ENIGMAS, CHARADES, ETC.","1868",-0.4,-1.6267
DX1901523295,Answers to Riddles,"1864",-0.4,-1.6267
DX1901176859,SCRIPTURE ENIGMA,"1870",-0.4,-1.6267
CKTKAM083368223,Our Nut-Cracker,"1876",-0.4,-1.6267
PZFZUW204689392,Puzzle Tournament,"1885",-0.4,-1.6267
DX1901508827,OUR LITTLE FOLKS' OWN PUZZLES,"1887",-0.4,-1.6267
DX1901525518,AMUSING,"1870",-0.4118,-1.6492
CC1904017713,PUZZLES,"1877",-0.4167,-1.6585
DX1901527999,PUZZLEDOM,"1880",-0.4194,-1.6636
VSBETS647571731,Our Prize Charade No. 3,"1888",-0.4286,-1.6812
DX1901523376,"Answers to Riddles, &c., In March Number of the LADIES' TREASURY, 1864","1864",-0.4286,-1.6812
DX1901110688,Crackers for the Ingenious,"1879",-0.4286,-1.6812
DX1901126507,Crackers for the Ingenious,"1874",-0.4286,-1.6812
DX1901179301,"BIBLICAL, HISTORICAL, AND GEOGRAPHICAL PUZZLES","1881",-0.4333,-1.6903
DTLWJN506464284,Puzzles Riddles,"1878",-0.4348,-1.693
DX1901724793,BIBLE ENIGMA AND HIDDEN TEXT,"1899",-0.4444,-1.7115
EIAKBV580048136,Enigmatical Pastimes,"1876",-0.4444,-1.7115
DX1901507853,OUR LITTLE FOLKS' OWN PUZZLES,"1885",-0.4444,-1.7115
DX1901678810,A RIDDLE,"1866",-0.4545,-1.7307
DX1901518076,OUR LITTLE FOLKS' OWN PUZZLES,"1900",-0.4615,-1.7441
DX1901124013,Crackers for the Ingenious,"1873",-0.4615,-1.7441
DX1901118211,Crackers for the Ingenious,"1874",-0.4667,-1.7538
DX1901731786,PUZZLE PAGES,"1869",-0.4681,-1.7565
DX1901518197,OUR LITTLE FOLKS' OWN PUZZLES,"1900",-0.4706,-1.7613
DX1901105387,Crackers for the Ingenious,"1876",-0.4737,-1.7672
DX1901499670,"ENIGMAS, CHARADES, ETC.","1868",-0.4762,-1.772
DX1901526205,AMUSING,"1868",-0.4762,-1.772
DX1901730610,"CHARADES, REBUSES, &c.","1865",-0.4767,-1.773
DX1901109123,Crackers for the Ingenious,"1878",-0.4815,-1.7821
DX1901724715,HIDDEN TEXT AND RIDDLE,"1899",-0.4839,-1.7866
CC1903244355,Charades,"1876",-0.4839,-1.7866
CC1903079192,Missionary Bible Enigmas,"1893",-0.5,-1.8174
CC1903079143,Missionary Bible Enigmas,"1893",-0.5,-1.8174
CC1903079111,Missionary Bible Enigmas,"1893",-0.5,-1.8174
CC1903068906,Missionary Enigma,"1869",-0.5,-1.8174
DX1901531346,NUTS TO CRACK,"1886",-0.5,-1.8174
DX1901496449,NUTS TO CRACK,"1870",-0.5,-1.8174
CC1903243655,Charades,"1873",-0.5,-1.8174
YKXXLO113084865,Puzzle Tournament,"1885",-0.5,-1.8174
DX1901677202,CHARADES,"1843",-0.5,-1.8174
CC1903079080,Missionary Bible Enigmas,"1893",-0.5,-1.8174
DX1901505647,OUR LITTLE FOLKS' OWN PUZZLES,"1882",-0.5,-1.8174
DX1901678466,Our Puzzle Department,"1870",-0.525,-1.865
DX1901637673,"DOUBLE ACROSTIC, NO. 361","1874",-0.5263,-1.8676
DX1901869156,"ENIGMAS, CHARADES, &c.","1867",-0.5333,-1.8809
DX1901509184,OUR LITTLE FOLKS' OWN PUZZLES,"1894",-0.5333,-1.8809
DX1901678222,SCRIPTURE PUZZLES,"1869",-0.5385,-1.8907
DX1901496801,NUTS TO CRACK,"1872",-0.5429,-1.8991
DX1901244896,CHARADES,"1810",-0.5455,-1.904
DX1901133700,"ENIGMAS, CHARADES, ETC.","1898",-0.55,-1.9127
DX1901793729,"ENIGMAS, CHARADES, &c.","1866",-0.5556,-1.9233
DX1901723202,BIBLE ENIGMA,"1893",-0.5556,-1.9233
DX1901793553,"ENIGMAS, CHARADES, &c.","1866",-0.5625,-1.9365
EWPSLL421191766,Puzzles Riddles,"1879",-0.5714,-1.9536
DX1901723178,BIBLE ENIGMA,"1893",-0.5714,-1.9536
NDEESC892010048,Comic Column,"1877",-0.5714,-1.9536
DX1901869342,"ENIGMAS, CHARADES, ETC.","1867",-0.5714,-1.9536
HDSDOU560773595,Puzzles Riddles,"1878",-0.5714,-1.9536
TRYWBJ553352877,The Riddler,"1887",-0.5833,-1.9763
DX1901678292,Our Puzzle Department,"1869",-0.5833,-1.9763
CC1904017763,PUZZLES,"1877",-0.5882,-1.9856
CC1903267634,OUR RECREATION CORNER,"1868",-0.6,-2.008
DX1901238694,RIDDLE,"1816",-0.6,-2.008
DX1901678478,Our Puzzle Department,"1870",-0.6,-2.008
GODIVU657973741,Enigma,"1902",-0.6,-2.008
CC1903255662,RECREATION CORNER,"1868",-0.6154,-2.0374
DX1901510149,OUR LITTLE FOLKS' OWN PUZZLES,"1886",-0.6154,-2.0374
CC1903255637,RECREATION CORNER,"1868",-0.625,-2.0557
DX1901507605,OUR LITTLE FOLKS' OWN PUZZLES,"1883",-0.625,-2.0557
CC1904017736,PUZZLES,"1877",-0.625,-2.0557
DX1901177038,CHARADE,"1871",-0.625,-2.0557
DX1901512417,OUR LITTLE FOLKS' OWN PUZZLES,"1889",-0.625,-2.0557
DX1901723514,ENIGMAS AND ACROSTICS,"1895",-0.6364,-2.0774
SBSAKI598004507,Our Nut Pick,"1875",-0.6429,-2.0898
DX1901526281,AMUSING,"1869",-0.6429,-2.0898
DX1901499726,"ENIGMAS, CHARADES, ETC","1868",-0.6471,-2.0978
NKIJAO092325049,Enigmatical and Amusing Erercises,"1863",-0.6522,-2.1075
CPDNWK054675605,The Puzzler,"1870",-0.6557,-2.1143
DX1901177183,CHARADE,"1872",-0.6667,-2.1352
DX1901677524,CHARADE,"1845",-0.6667,-2.1352
DX1901677586,CHARADE,"1845",-0.6667,-2.1352
DX1901677123,CHARADE,"1843",-0.6667,-2.1352
DX1901176821,SCRIPTURE ENIGMA,"1870",-0.6667,-2.1352
DX1901508402,OUR LITTLE FOLKS' OWN PUZZLES,"1884",-0.6667,-2.1352
DX1901499457,"ENIGMAS, CHARADES, ETC.","1868",-0.6667,-2.1352
DX1902136629,CHARADE,"1848",-0.6667,-2.1352
ICIOPT593613589,Enigma,"1900",-0.6667,-2.1352
DX1901111056,SLOMEN'S LATEST RIDDLE,"1879",-0.6667,-2.1352
DX1901684039,CHARADE,"1842",-0.6667,-2.1352
DX1901676878,CHARADE,"1844",-0.6667,-2.1352
DX1901684016,CHARADE,"1842",-0.6667,-2.1352
DX1901677853,CHARADE,"1847",-0.6667,-2.1352
DX1901684127,CHARADE,"1842",-0.6667,-2.1352
DX1901679182,CHARADES,"1872",-0.6923,-2.184
DX1901526632,AMUSING,"1867",-0.7083,-2.2146
CXVDWX284887962,Puzzles Riddles,"1877",-0.7333,-2.2623
DX1901499990,PICTORIAL CHARADE,"1869",-0.7368,-2.2689
DX1901677978,SCRIPTURE PUZZLES,"1868",-0.7391,-2.2733
DX1901793362,"ENIGMAS, CHARADES, &c.","1866",-0.75,-2.294
DX1901499488,"ENIGMAS, CHARADES, ETC.","1868",-0.75,-2.294
DX1901793261,"NSWERS TO ENIGMAS, CHARADES, &c., IN No. 7","1866",-0.75,-2.294
JUHUHH241339876,Enigma,"1900",-0.75,-2.294
DX1901177246,CHARADE,"1872",-0.8,-2.3894
DX1901526223,AMUSING,"1868",-0.8,-2.3894
DX1901497231,NUTS TO CRACK,"1873",-0.8095,-2.4075
NGTHKK985774551,Puzzles Riddles,"1877",-0.8182,-2.424
DX1901656531,Fireside Fun,"1865",-0.8235,-2.4342
DX1901678915,SCRIPTURE ENIGMAS-DOUBLE ACROSTICS,"1867",-0.8333,-2.4529
DX1901499713,"ENIGMAS, CHARADES ETC.","1868",-0.8462,-2.4774
QQGQLE715321955,Puzzles Riddles &c,"1877",-0.8462,-2.4774
DX1901725549,PRIZE COMPETITIONS FOR THE MONTH OF DECEMBER,"1880",-0.8571,-2.4983
CC1904017464,PUZZLES,"1876",-0.9048,-2.5891
DX1901511484,OUR LITTLE FOLKS' OWN PUZZLES,"1888",-0.9375,-2.6515
DX1901105277,Crackers for the Ingenious,"1876",-0.9429,-2.6617
CC1903079175,Missionary Bible Enigmas,"1893",-1,-2.7707
DX1901148532,PUZZLES,"1890",-1,-2.7707
DX1902136795,CHARADE,"1849",-1,-2.7707
DX1901677639,CHARADE,"1845",-1,-2.7707
DX1901678973,ENIGMA,"1867",-1,-2.7707
DX1901177311,CHARADE,"1872",-1,-2.7707
DX1901678192,SCRIPTURE PUZZLES,"1869",-1,-2.7707
AJMOQY241048596,Enigmatical and Amusing Exercises,"1864",-1,-2.7707
DX1901512038,OUR LITTLE FOLKS' OWN PUZZLES,"1889",-1,-2.7707
DX1901177075,SCRIPTURE CHARADE,"1871",-1,-2.7707
DX1901684121,CHARADE,"1842",-1,-2.7707
DX1901518410,OUR LITTLE FOLKS' OWN PUZZLES,"1900",-1.1429,-3.0431
DX1901723092,BIBLE ENIGMA,"1893",-1.1538,-3.064
DX1901677322,CHARADE,"1843",-1.1667,-3.0885
DX1901676967,CHARADES,"1844",-1.2,-3.152
DX1901499638,"ENIGMAS, CHARADES, ETC","1868",-1.3077,-3.3573
HKNGMK070761909,Enigmatical Pastimes,"1876",-1.3333,-3.4062
BEIVZG159134034,Puzzles Riddles,"1878",-1.4,-3.5333
CC1903255519,OUR RECREATION CORNER,"1868",-1.4,-3.5333
DX1901124530,"""THE RIDDLE THAT MADE COUNT BISMARCK SICK""","1868",-1.4286,-3.5878
DFDJNA644901449,Enigmatical Pastimes,"1876",-1.6364,-3.984
CC1903369948,BLOW IT,"1874",-1.6667,-4.0417
